ANO,MES,DIA,MUNICIPIO,ESTACION,SO2,CO,NO,NO2,PM2.5,PM10,NOx,O3,TOL,BEN,EBE
2021,1,16,79,35,13.0,1.0,102.0,114.0,,,271.0,3.0,,,
2021,1,16,79,36,9.0,,139.0,135.0,,33.0,348.0,,,,
2021,1,16,79,38,,,137.0,134.0,48.0,54.0,345.0,,3.5,0.8,0.7
2021,1,16,79,39,,,147.0,114.0,,,340.0,9.0,,,
2021,1,16,79,40,,,151.0,135.0,,76.0,366.0,,,,
2021,1,16,79,47,,,103.0,111.0,53.0,56.0,269.0,,,,
2021,1,16,79,48,,,182.0,134.0,62.0,69.0,413.0,,,,
2021,1,16,79,49,,,128.0,105.0,,,301.0,4.0,,,
2021,1,16,79,50,,,182.0,142.0,54.0,63.0,421.0,,,,
2021,1,16,79,54,,,83.0,86.0,,,213.0,,,,
2021,1,16,79,55,,,115.0,111.0,,,287.0,,7.4,1.9,2.4
2021,1,16,79,56,,0.8,96.0,109.0,50.0,55.0,257.0,,,,
2021,1,16,79,57,7.0,,152.0,131.0,65.0,71.0,363.0,,,,
2021,1,16,79,58,,,23.0,56.0,,,90.0,13.0,,,
2021,1,16,79,59,,,52.0,77.0,,,157.0,8.0,,,
2021,1,16,79,60,,,128.0,131.0,,29.0,327.0,6.0,,,
2021,1,17,79,4,8.0,0.9,48.0,79.0,,,153.0,,,,
2021,1,17,79,8,,0.9,76.0,68.0,,,185.0,,,,
2021,1,17,79,11,,,46.0,100.0,,,171.0,,3.1,1.3,0.4
2021,1,17,79,16,,,46.0,93.0,,,163.0,11.0,,,
2021,1,17,79,17,,,127.0,112.0,,,307.0,11.0,,,
2021,1,17,79,18,,1.0,57.0,91.0,,25.0,179.0,13.0,0.1,,0.1
2021,1,17,79,24,,,38.0,83.0,46.0,51.0,142.0,13.0,3.8,1.8,0.4
2021,1,17,79,27,,,60.0,91.0,,,182.0,14.0,,,
2021,1,17,79,35,11.0,1.0,74.0,101.0,,,214.0,7.0,,,
2021,1,17,79,36,12.0,,33.0,92.0,,21.0,142.0,,,,
2021,1,17,79,38,,,118.0,129.0,44.0,50.0,309.0,,3.0,0.8,0.6
2021,1,17,79,39,,,138.0,114.0,,,326.0,10.0,,,
2021,1,17,79,40,,,51.0,93.0,,46.0,171.0,,,,
2021,1,17,79,47,,,54.0,86.0,38.0,40.0,169.0,,,,
2021,1,17,79,48,,,56.0,98.0,40.0,45.0,184.0,,,,
2021,1,17,79,49,,,66.0,85.0,,,186.0,9.0,,,
2021,1,17,79,50,,,59.0,101.0,39.0,46.0,192.0,,,,
2021,1,17,79,54,,,42.0,63.0,,,127.0,,,,
2021,1,17,79,55,,,92.0,100.0,,,241.0,,5.1,2.1,1.9
2021,1,17,79,56,,0.7,66.0,93.0,37.0,41.0,195.0,,,,
2021,1,17,79,57,4.0,,68.0,100.0,45.0,50.0,205.0,,,,
2021,1,17,79,58,,,14.0,56.0,,,79.0,14.0,,,
2021,1,17,79,59,,,34.0,65.0,,,117.0,13.0,,,
2021,1,17,79,60,,,57.0,109.0,,20.0,196.0,12.0,,,
2021,1,18,79,4,9.0,0.9,78.0,79.0,,,199.0,,,,
2021,1,18,79,8,,0.7,97.0,83.0,,,231.0,,,,
2021,1,18,79,11,,,67.0,93.0,,,195.0,,3.6,0.9,0.4
2021,1,18,79,16,,,59.0,85.0,,,176.0,10.0,,,
2021,1,18,79,17,,,214.0,134.0,,,462.0,5.0,,,
2021,1,18,79,18,,0.8,79.0,86.0,,22.0,207.0,10.0,0.1,,0.1
2021,1,18,79,24,,,41.0,72.0,29.0,34.0,136.0,13.0,3.5,1.3,0.3
2021,1,18,79,27,,,63.0,84.0,,,180.0,10.0,,,
2021,1,18,79,35,12.0,0.8,80.0,95.0,,,218.0,5.0,,,
2021,1,18,79,36,10.0,,68.0,91.0,,18.0,194.0,,,,
2021,1,18,79,38,,,141.0,122.0,31.0,37.0,338.0,,3.3,0.7,0.6
2021,1,18,79,39,,,131.0,103.0,,,304.0,10.0,,,
2021,1,18,79,40,,,59.0,91.0,,36.0,181.0,,,,
2021,1,18,79,47,,,101.0,96.0,35.0,39.0,251.0,,,,
2021,1,18,79,48,,,48.0,88.0,22.0,27.0,161.0,,,,
2021,1,18,79,49,,,75.0,82.0,,,197.0,7.0,,,
2021,1,18,79,50,,,52.0,89.0,22.0,30.0,168.0,,,,
2021,1,18,79,54,,,80.0,78.0,,,202.0,,,,
2021,1,18,79,55,,,98.0,95.0,,,246.0,,4.0,1.5,1.1
2021,1,18,79,56,,0.7,114.0,98.0,33.0,38.0,272.0,,,,
2021,1,18,79,57,4.0,,58.0,84.0,26.0,30.0,174.0,,,,
2021,1,18,79,58,,,13.0,41.0,,,60.0,16.0,,,
2021,1,18,79,59,,,32.0,58.0,,,106.0,14.0,,,
2021,1,18,79,60,,,57.0,98.0,,15.0,185.0,9.0,,,
2021,1,19,79,4,9.0,0.6,64.0,69.0,,,168.0,,,,
2021,1,19,79,8,3.0,0.5,37.0,72.0,17.0,22.0,128.0,20.0,2.9,1.0,0.7
2021,1,19,79,11,,,36.0,73.0,,,128.0,,2.0,0.5,0.3
2021,1,19,79,16,,,31.0,62.0,,,109.0,15.0,,,
2021,1,19,79,17,,,179.0,107.0,,,382.0,9.0,,,
2021,1,19,79,18,,0.7,55.0,72.0,,14.0,156.0,12.0,0.1,,0.1
2021,1,19,79,24,,,32.0,65.0,25.0,28.0,114.0,11.0,3.2,1.0,0.4
2021,1,19,79,27,,,54.0,69.0,,,152.0,10.0,,,
2021,1,19,79,35,9.0,0.6,60.0,76.0,,,168.0,10.0,,,
2021,1,19,79,36,7.0,,41.0,70.0,,11.0,132.0,,,,
2021,1,19,79,38,,,46.0,84.0,17.0,22.0,155.0,,1.9,0.3,0.4
2021,1,19,79,39,,,72.0,79.0,,,190.0,13.0,,,
2021,1,19,79,40,,,26.0,65.0,,25.0,104.0,,,,
2021,1,19,79,47,,,46.0,62.0,20.0,22.0,133.0,,,,
2021,1,19,79,48,,,20.0,67.0,17.0,21.0,97.0,,,,
2021,1,19,79,49,,,12.0,52.0,,,70.0,17.0,,,
2021,1,19,79,50,,,35.0,72.0,20.0,24.0,126.0,,,,
2021,1,19,79,54,,,66.0,70.0,,,171.0,10.0,,,
2021,1,19,79,55,,,76.0,77.0,,,193.0,,3.1,1.0,0.8
2021,1,19,79,56,,0.6,96.0,83.0,21.0,24.0,230.0,,,,
2021,1,19,79,57,3.0,,34.0,65.0,20.0,23.0,118.0,,,,
2021,1,19,79,58,,,14.0,42.0,,,63.0,13.0,,,
2021,1,19,79,59,,,17.0,42.0,,,68.0,16.0,,,
2021,1,19,79,60,,,40.0,80.0,,9.0,142.0,12.0,,,
2021,1,20,79,8,2.0,0.5,34.0,72.0,16.0,20.0,125.0,17.0,3.3,1.2,0.7
2021,1,20,79,11,,,34.0,78.0,,,129.0,,2.3,0.5,0.3
2021,1,20,79,16,,,26.0,68.0,,,108.0,12.0,,,
2021,1,20,79,17,,,57.0,77.0,,,164.0,12.0,,,
2021,1,20,79,18,,0.6,40.0,73.0,,14.0,134.0,10.0,0.1,,0.1
2021,1,20,79,24,,,27.0,65.0,24.0,27.0,106.0,8.0,3.5,1.0,0.4
2021,1,20,79,27,,,43.0,68.0,,,134.0,2.0,,,
2021,1,20,79,35,6.0,0.4,26.0,72.0,,,112.0,11.0,,,
2021,1,20,79,36,6.0,,22.0,66.0,,12.0,101.0,,,,
2021,1,20,79,38,,,26.0,76.0,16.0,19.0,116.0,,1.3,0.3,0.4
2021,1,20,79,39,,,53.0,77.0,,,158.0,10.0,,,
2021,1,20,79,40,,,17.0,62.0,,22.0,87.0,,,,
2021,1,20,79,48,,,23.0,74.0,19.0,21.0,108.0,,,,
2021,1,20,79,49,,,24.0,57.0,,,93.0,16.0,,,
2021,1,20,79,50,,,26.0,74.0,19.0,23.0,114.0,,,,
2021,1,20,79,54,,,25.0,49.0,,,86.0,20.0,,,
2021,1,20,79,55,,,65.0,77.0,,,176.0,,4.0,1.2,0.9
2021,1,20,79,56,,0.5,62.0,83.0,20.0,22.0,178.0,,,,
2021,1,20,79,57,3.0,,45.0,76.0,26.0,29.0,146.0,,,,
2021,1,20,79,58,,,19.0,43.0,,,73.0,8.0,,,
2021,1,20,79,59,,,25.0,52.0,,,90.0,5.0,,,
2021,1,20,79,60,,,37.0,83.0,,8.0,140.0,6.0,,,
2021,1,21,79,8,2.0,0.3,10.0,32.0,,,47.0,42.0,1.4,0.4,0.5
2021,1,21,79,11,,,5.0,23.0,,,30.0,,0.4,0.1,0.1
2021,1,21,79,16,,,6.0,28.0,,,37.0,38.0,,,
2021,1,21,79,17,,,5.0,21.0,,,28.0,49.0,,,
2021,1,21,79,18,,0.3,2.0,16.0,,3.0,19.0,56.0,0.7,,0.1
2021,1,21,79,24,,,1.0,7.0,3.0,4.0,8.0,57.0,0.2,0.2,0.1
2021,1,21,79,27,,,3.0,25.0,,,30.0,38.0,,,
2021,1,21,79,35,5.0,0.2,2.0,20.0,,,24.0,47.0,,,
2021,1,21,79,36,4.0,,2.0,24.0,,4.0,27.0,,,,
2021,1,21,79,38,,,4.0,23.0,3.0,5.0,30.0,,0.3,0.1,0.1
2021,1,21,79,39,,,4.0,18.0,,,24.0,37.0,,,
2021,1,21,79,40,,,5.0,23.0,,4.0,31.0,,,,
2021,1,21,79,47,,,5.0,26.0,4.0,5.0,33.0,,,,
2021,1,21,79,48,,,5.0,32.0,4.0,6.0,40.0,,,,
2021,1,21,79,49,,,1.0,19.0,,,21.0,50.0,,,
2021,1,21,79,50,,,15.0,29.0,6.0,8.0,52.0,,,,
2021,1,21,79,54,,,3.0,22.0,,,27.0,35.0,,,
2021,1,21,79,55,,,7.0,31.0,,9.0,41.0,,1.5,0.5,0.3
2021,1,21,79,56,,0.2,6.0,21.0,,,30.0,,,,
2021,1,21,79,57,2.0,,2.0,19.0,2.0,4.0,22.0,,,,
2021,1,21,79,58,,,5.0,15.0,,,22.0,30.0,,,
2021,1,21,79,59,,,1.0,20.0,,,22.0,44.0,,,
2021,1,21,79,60,,,2.0,21.0,,2.0,24.0,50.0,,,
2021,1,22,79,8,2.0,0.3,11.0,32.0,3.0,7.0,48.0,48.0,,,
2021,1,22,79,11,,,7.0,25.0,,,35.0,,0.7,0.2,0.1
2021,1,22,79,16,,,4.0,22.0,,,29.0,51.0,,,
2021,1,22,79,17,,,6.0,24.0,,,32.0,56.0,,,
2021,1,22,79,18,,0.3,2.0,16.0,,4.0,19.0,63.0,0.7,0.3,0.1
2021,1,22,79,24,,,1.0,5.0,3.0,4.0,7.0,68.0,0.2,0.2,0.1
2021,1,22,79,27,,,2.0,15.0,,,18.0,56.0,,,
2021,1,22,79,35,5.0,0.2,2.0,17.0,,,20.0,58.0,,,
2021,1,22,79,36,3.0,,3.0,25.0,,5.0,30.0,,,,
2021,1,22,79,38,,,6.0,21.0,3.0,5.0,31.0,,0.2,0.1,0.1
2021,1,22,79,39,,,4.0,19.0,,,25.0,42.0,,,
2021,1,22,79,40,,,6.0,22.0,,5.0,31.0,,,,
2021,1,22,79,47,,,3.0,22.0,3.0,4.0,26.0,,,,
2021,1,22,79,48,,,4.0,28.0,3.0,6.0,35.0,,,,
2021,1,22,79,49,,,1.0,14.0,,,15.0,64.0,,,
2021,1,22,79,50,,,14.0,29.0,5.0,8.0,50.0,,,,
2021,1,22,79,54,,,2.0,16.0,,,20.0,47.0,,,
2021,1,22,79,55,,,3.0,19.0,,5.0,24.0,,0.9,0.4,0.2
2021,1,22,79,56,,0.2,5.0,21.0,4.0,6.0,29.0,,,,
2021,1,22,79,57,2.0,,3.0,17.0,2.0,4.0,21.0,,,,
2021,1,22,79,58,,,2.0,7.0,,,9.0,47.0,,,
2021,1,22,79,59,,,1.0,15.0,,,17.0,57.0,,,
2021,1,22,79,60,,,2.0,21.0,,3.0,24.0,60.0,,,
2021,1,23,79,8,2.0,0.2,6.0,20.0,3.0,6.0,30.0,52.0,0.8,0.4,0.4
2021,1,23,79,11,,,3.0,15.0,,,20.0,,0.2,0.1,0.1
2021,1,23,79,16,,,4.0,19.0,,,25.0,47.0,,,
2021,1,23,79,17,,,5.0,15.0,,,22.0,57.0,,,
2021,1,23,79,18,,0.3,2.0,12.0,,6.0,16.0,60.0,0.6,0.3,0.1
2021,1,23,79,24,,,1.0,4.0,3.0,5.0,6.0,61.0,0.2,0.3,0.1
2021,1,23,79,27,,,1.0,12.0,,,14.0,55.0,,,
2021,1,23,79,35,4.0,0.2,2.0,14.0,,,17.0,54.0,,,
2021,1,23,79,36,3.0,,2.0,15.0,,5.0,17.0,,,,
2021,1,23,79,38,,,2.0,13.0,2.0,4.0,16.0,,0.2,0.1,0.1
2021,1,23,79,39,,,2.0,11.0,,,14.0,42.0,,,
2021,1,23,79,40,,,3.0,13.0,,5.0,18.0,,,,
2021,1,23,79,47,,,2.0,15.0,4.0,6.0,18.0,,,,
2021,1,23,79,48,,,2.0,21.0,3.0,6.0,24.0,,,,
2021,1,23,79,49,,,1.0,13.0,,,14.0,59.0,,,
2021,1,23,79,50,,,6.0,17.0,5.0,8.0,27.0,,,,
2021,1,23,79,54,,,2.0,9.0,,,12.0,48.0,,,
2021,1,23,79,55,,,2.0,15.0,,8.0,18.0,,0.8,0.4,0.2
2021,1,23,79,56,,0.2,3.0,13.0,4.0,6.0,18.0,,,,
2021,1,23,79,57,2.0,,2.0,11.0,2.0,4.0,14.0,,,,
2021,1,23,79,58,,,1.0,4.0,,,5.0,43.0,,,
2021,1,23,79,59,,,1.0,12.0,,,14.0,53.0,,,
2021,1,23,79,60,,,1.0,13.0,,3.0,15.0,59.0,,,
2021,1,24,79,8,2.0,0.2,4.0,19.0,3.0,9.0,26.0,58.0,0.8,0.4,0.5
2021,1,24,79,11,,,2.0,13.0,,,15.0,,0.2,0.1,0.1
2021,1,24,79,16,,,2.0,14.0,,,17.0,60.0,,,
2021,1,24,79,17,,,4.0,14.0,,,21.0,61.0,,,
2021,1,24,79,18,,0.3,1.0,10.0,,8.0,12.0,66.0,0.5,0.3,0.1
2021,1,24,79,24,,,1.0,4.0,4.0,6.0,5.0,70.0,0.1,0.2,0.1
2021,1,24,79,27,,,1.0,9.0,,,10.0,65.0,,,
2021,1,24,79,35,5.0,0.2,1.0,12.0,,,14.0,60.0,,,
2021,1,24,79,36,3.0,,2.0,15.0,,8.0,17.0,,,,
2021,1,24,79,38,,,3.0,13.0,3.0,6.0,17.0,,0.2,0.1,0.1
2021,1,24,79,39,,,2.0,11.0,,,14.0,47.0,,,
2021,1,24,79,40,,,4.0,12.0,,8.0,18.0,,,,
2021,1,24,79,47,,,1.0,16.0,4.0,5.0,18.0,,,,
2021,1,24,79,48,,,1.0,17.0,3.0,6.0,19.0,,,,
2021,1,24,79,49,,,1.0,11.0,,,12.0,67.0,,,
2021,1,24,79,50,,,5.0,17.0,5.0,12.0,26.0,,,,
2021,1,24,79,54,,,1.0,8.0,,,10.0,53.0,,,
2021,1,24,79,55,,,1.0,11.0,,9.0,13.0,,0.5,0.3,0.1
2021,1,24,79,56,,0.2,3.0,14.0,4.0,7.0,19.0,,,,
2021,1,24,79,57,2.0,,1.0,10.0,2.0,5.0,12.0,,,,
2021,1,24,79,58,,,1.0,6.0,,,8.0,49.0,,,
2021,1,24,79,59,,,1.0,9.0,,,10.0,66.0,,,
2021,1,24,79,60,,,1.0,14.0,,4.0,16.0,67.0,,,
2021,1,25,79,8,2.0,0.3,10.0,28.0,3.0,5.0,43.0,36.0,1.3,0.4,0.6
2021,1,25,79,11,,,6.0,23.0,,,32.0,,0.4,0.1,0.1
2021,1,25,79,16,,,6.0,23.0,,,32.0,34.0,,,
2021,1,25,79,17,,,5.0,17.0,,,25.0,45.0,,,
2021,1,25,79,18,,0.3,2.0,14.0,,5.0,17.0,48.0,1.0,0.2,0.1
2021,1,25,79,24,,,1.0,4.0,2.0,4.0,6.0,51.0,0.2,0.2,0.1
2021,1,25,79,27,,,3.0,19.0,,,23.0,40.0,,,
2021,1,25,79,35,5.0,0.2,3.0,16.0,,,20.0,42.0,,,
2021,1,25,79,36,3.0,,3.0,23.0,,6.0,28.0,,,,
2021,1,25,79,38,,,5.0,19.0,3.0,5.0,27.0,,0.5,0.2,0.2
2021,1,25,79,39,,,4.0,17.0,,,23.0,32.0,,,
2021,1,25,79,40,,,6.0,18.0,,5.0,27.0,,,,
2021,1,25,79,47,,,2.0,20.0,5.0,6.0,23.0,,,,
2021,1,25,79,48,,,5.0,27.0,4.0,6.0,35.0,,,,
2021,1,25,79,49,,,1.0,15.0,,,17.0,45.0,,,
2021,1,25,79,50,,,13.0,25.0,6.0,8.0,45.0,,,,
2021,1,25,79,54,,,3.0,15.0,,,19.0,35.0,,,
2021,1,25,79,55,,,6.0,24.0,,10.0,34.0,,1.1,0.4,0.3
2021,1,25,79,56,,0.2,5.0,17.0,3.0,4.0,26.0,,,,
2021,1,25,79,57,2.0,,3.0,20.0,2.0,4.0,25.0,,,,
2021,1,25,79,58,,,1.0,6.0,,,8.0,36.0,,,
2021,1,25,79,59,,,1.0,19.0,,,21.0,38.0,,,
2021,1,25,79,60,,,2.0,18.0,,3.0,21.0,43.0,,,
2021,1,26,79,8,2.0,0.3,14.0,30.0,5.0,8.0,52.0,23.0,,0.5,
2021,1,26,79,11,,,10.0,28.0,,,44.0,,1.1,0.2,0.1
2021,1,26,79,16,,,23.0,31.0,,,67.0,17.0,,,
2021,1,26,79,17,,,8.0,21.0,,,33.0,33.0,,,
2021,1,26,79,18,,0.3,4.0,18.0,,6.0,24.0,35.0,1.2,0.3,0.2
2021,1,26,79,24,,,1.0,7.0,4.0,5.0,9.0,36.0,0.3,0.2,0.1
2021,1,26,79,27,,,19.0,36.0,,,65.0,13.0,,,
2021,1,26,79,35,6.0,0.2,4.0,21.0,,,27.0,28.0,,,
2021,1,26,79,36,3.0,,8.0,30.0,,7.0,42.0,,,,
2021,1,26,79,38,,,10.0,26.0,4.0,6.0,42.0,,0.8,0.2,0.3
2021,1,26,79,39,,,7.0,25.0,,,36.0,19.0,,,
2021,1,26,79,40,,,10.0,27.0,,6.0,43.0,,,,
2021,1,26,79,47,,,3.0,25.0,10.0,10.0,29.0,,,,
2021,1,26,79,48,,,9.0,29.0,5.0,8.0,43.0,,,,
2021,1,26,79,49,,,2.0,18.0,,,21.0,30.0,,,
2021,1,26,79,50,,,24.0,33.0,11.0,15.0,70.0,,,,
2021,1,26,79,54,,,4.0,22.0,,,29.0,21.0,,,
2021,1,26,79,55,,,26.0,39.0,,18.0,79.0,,3.0,0.6,0.7
2021,1,26,79,56,,0.2,10.0,25.0,5.0,6.0,40.0,,,,
2021,1,26,79,57,2.0,,17.0,33.0,6.0,8.0,59.0,,,,
2021,1,26,79,58,,,6.0,13.0,,,21.0,18.0,,,
2021,1,26,79,59,,,11.0,31.0,,,48.0,14.0,,,
2021,1,26,79,60,,,15.0,31.0,,6.0,54.0,19.0,,,
2021,1,27,79,8,2.0,0.4,30.0,32.0,9.0,16.0,78.0,15.0,7.2,0.7,1.3
2021,1,27,79,11,,,32.0,40.0,,,90.0,,2.2,0.4,0.3
2021,1,27,79,16,,,39.0,40.0,,,100.0,10.0,,,
2021,1,27,79,17,,,26.0,33.0,,,74.0,20.0,,,
2021,1,27,79,18,,0.4,15.0,27.0,,10.0,50.0,24.0,2.5,0.4,0.4
2021,1,27,79,24,,,5.0,13.0,5.0,7.0,21.0,27.0,0.8,0.2,0.1
2021,1,27,79,27,,,24.0,35.0,,,73.0,14.0,,,
2021,1,27,79,35,7.0,0.3,15.0,33.0,,,55.0,17.0,,,
2021,1,27,79,36,,,,,,14.0,,,,,
2021,1,27,79,38,,,19.0,33.0,7.0,11.0,62.0,,1.0,0.2,0.3
2021,1,27,79,39,,,27.0,32.0,,,73.0,16.0,,,
2021,1,27,79,40,,,28.0,39.0,,15.0,82.0,,,,
2021,1,27,79,47,,,22.0,36.0,12.0,13.0,70.0,,,,
2021,1,27,79,48,,,17.0,35.0,8.0,13.0,61.0,,,,
2021,1,27,79,49,,,,,,,,17.0,,,
2021,1,27,79,50,,,37.0,40.0,14.0,21.0,96.0,,,,
2021,1,27,79,54,,,39.0,39.0,,,98.0,10.0,,,
2021,1,27,79,55,,,40.0,42.0,,20.0,102.0,,,,
2021,1,27,79,56,,0.4,45.0,38.0,7.0,10.0,106.0,,,,
2021,1,27,79,57,2.0,,19.0,32.0,6.0,10.0,61.0,,,,
2021,1,27,79,58,,,8.0,16.0,,,28.0,16.0,,,
2021,1,27,79,59,,,10.0,31.0,,,46.0,13.0,,,
2021,1,27,79,60,,,17.0,32.0,,7.0,58.0,15.0,,,
2021,1,28,79,8,2.0,0.3,16.0,25.0,8.0,12.0,49.0,15.0,3.4,0.5,1.1
2021,1,28,79,11,,,24.0,36.0,,,72.0,,2.8,0.3,0.3
2021,1,28,79,16,,,18.0,34.0,,,61.0,8.0,,,
2021,1,28,79,17,,,13.0,28.0,,,49.0,16.0,,,
2021,1,28,79,18,,0.3,6.0,22.0,,5.0,31.0,20.0,1.8,0.3,0.3
2021,1,28,79,24,,,3.0,13.0,6.0,8.0,17.0,20.0,0.9,0.3,0.1
2021,1,28,79,27,,,23.0,38.0,,,73.0,6.0,,,
2021,1,28,79,35,7.0,0.2,7.0,25.0,,,36.0,15.0,,,
2021,1,28,79,36,3.0,,15.0,35.0,,9.0,57.0,,,,
2021,1,28,79,38,,,18.0,33.0,9.0,11.0,59.0,,1.0,0.2,0.2
2021,1,28,79,39,,,8.0,26.0,,,38.0,14.0,,,
2021,1,28,79,40,,,17.0,33.0,,13.0,59.0,,,,
2021,1,28,79,47,,,4.0,28.0,9.0,10.0,34.0,,,,
2021,1,28,79,48,,,14.0,31.0,11.0,14.0,52.0,,,,
2021,1,28,79,49,,,4.0,23.0,,,28.0,15.0,,,
2021,1,28,79,50,,,34.0,37.0,14.0,20.0,88.0,,,,
2021,1,28,79,54,,,8.0,28.0,,,40.0,10.0,,,
2021,1,28,79,55,,,25.0,39.0,,25.0,77.0,,,,
2021,1,28,79,56,,0.2,14.0,28.0,7.0,9.0,50.0,,,,
2021,1,28,79,57,2.0,,16.0,33.0,11.0,16.0,58.0,,,,
2021,1,28,79,58,,,4.0,17.0,,,23.0,14.0,,,
2021,1,28,79,59,,,10.0,36.0,,,50.0,5.0,,,
2021,1,28,79,60,,,8.0,29.0,,4.0,41.0,11.0,,,
2021,1,29,79,8,2.0,0.3,22.0,27.0,7.0,14.0,61.0,17.0,2.8,0.6,0.9
2021,1,29,79,11,,,23.0,32.0,,,67.0,,3.0,0.3,0.2
2021,1,29,79,16,,,22.0,32.0,,,65.0,12.0,,,
2021,1,29,79,17,,,19.0,29.0,,,59.0,18.0,,,
2021,1,29,79,18,,0.3,10.0,22.0,,8.0,37.0,23.0,2.2,0.3,0.3
2021,1,29,79,24,,,2.0,11.0,7.0,9.0,14.0,25.0,0.5,0.3,0.1
2021,1,29,79,27,,,15.0,33.0,,,55.0,12.0,,,
2021,1,29,79,35,7.0,0.3,9.0,24.0,,,37.0,18.0,,,
2021,1,29,79,36,3.0,,25.0,33.0,,12.0,71.0,,,,
2021,1,29,79,38,,,18.0,29.0,9.0,11.0,57.0,,0.7,0.2,0.2
2021,1,29,79,39,,,9.0,21.0,,,35.0,19.0,,,
2021,1,29,79,40,,,25.0,32.0,,16.0,71.0,,,,
2021,1,29,79,47,,,10.0,27.0,9.0,10.0,42.0,,,,
2021,1,29,79,48,,,15.0,29.0,11.0,15.0,52.0,,,,
2021,1,29,79,49,,,6.0,20.0,,,28.0,20.0,,,
2021,1,29,79,50,,,34.0,34.0,12.0,21.0,86.0,,,,
2021,1,29,79,54,,,28.0,32.0,,,74.0,11.0,,,
2021,1,29,79,55,,,24.0,37.0,,22.0,74.0,,2.5,0.6,0.6
2021,1,29,79,56,,0.3,20.0,27.0,9.0,12.0,58.0,,,,
2021,1,29,79,57,2.0,,15.0,27.0,9.0,14.0,50.0,,,,
2021,1,29,79,58,,,4.0,13.0,,,19.0,18.0,,,
2021,1,29,79,59,,,11.0,28.0,,,45.0,13.0,,,
2021,1,29,79,60,,,6.0,25.0,,4.0,34.0,18.0,,,
2021,1,30,79,8,2.0,0.2,4.0,20.0,3.0,7.0,26.0,46.0,1.4,0.4,0.6
2021,1,30,79,11,,,2.0,11.0,,,15.0,,0.3,0.1,0.1
2021,1,30,79,16,,,3.0,10.0,,,14.0,43.0,,,
2021,1,30,79,17,,,5.0,12.0,,,19.0,53.0,,,
2021,1,30,79,18,,0.3,1.0,7.0,,5.0,9.0,55.0,0.6,0.2,0.1
2021,1,30,79,24,,,1.0,2.0,4.0,6.0,4.0,57.0,0.1,0.2,0.1
2021,1,30,79,27,,,1.0,6.0,,,8.0,56.0,,,
2021,1,30,79,35,6.0,0.2,2.0,10.0,,,12.0,49.0,,,
2021,1,30,79,36,3.0,,2.0,11.0,,6.0,15.0,,,,
2021,1,30,79,38,,,3.0,11.0,2.0,4.0,15.0,,0.2,0.1,0.1
2021,1,30,79,39,,,2.0,10.0,,,13.0,40.0,,,
2021,1,30,79,40,,,4.0,10.0,,6.0,16.0,,,,
2021,1,30,79,47,,,1.0,12.0,4.0,4.0,14.0,,,,
2021,1,30,79,48,,,2.0,14.0,4.0,7.0,17.0,,,,
2021,1,30,79,49,,,1.0,8.0,,,9.0,56.0,,,
2021,1,30,79,50,,,6.0,15.0,4.0,8.0,24.0,,,,
2021,1,30,79,54,,,1.0,7.0,,,9.0,44.0,,,
2021,1,30,79,55,,,1.0,7.0,,8.0,10.0,,0.5,0.2,0.1
2021,1,30,79,56,,0.2,4.0,11.0,3.0,5.0,16.0,,,,
2021,1,30,79,57,2.0,,2.0,10.0,2.0,5.0,12.0,,,,
2021,1,30,79,58,,,1.0,5.0,,,6.0,42.0,,,
2021,1,30,79,59,,,1.0,8.0,,,9.0,54.0,,,
2021,1,30,79,60,,,2.0,12.0,,3.0,16.0,55.0,,,
2021,1,31,79,8,2.0,0.2,3.0,17.0,4.0,8.0,21.0,59.0,0.8,0.4,0.6
2021,1,31,79,11,,,1.0,10.0,,,11.0,,0.2,0.1,0.1
2021,1,31,79,16,,,2.0,12.0,,,15.0,50.0,,,
2021,1,31,79,17,,,3.0,10.0,,,15.0,66.0,,,
2021,1,31,79,18,,0.3,1.0,7.0,,7.0,9.0,67.0,0.6,0.2,0.1
2021,1,31,79,24,,,1.0,3.0,3.0,6.0,4.0,67.0,0.1,0.2,0.1
2021,1,31,79,27,,,1.0,9.0,,,11.0,62.0,,,
2021,1,31,79,35,6.0,0.2,1.0,10.0,,,12.0,60.0,,,
2021,1,31,79,36,3.0,,1.0,11.0,,8.0,13.0,,,,
2021,1,31,79,38,,,2.0,12.0,3.0,6.0,15.0,,0.2,0.1,0.1
2021,1,31,79,39,,,2.0,9.0,,,13.0,46.0,,,
2021,1,31,79,40,,,3.0,9.0,,7.0,14.0,,,,
2021,1,31,79,47,,,1.0,13.0,5.0,6.0,14.0,,,,
2021,1,31,79,48,,,2.0,15.0,3.0,7.0,17.0,,,,
2021,1,31,79,49,,,1.0,9.0,,,11.0,66.0,,,
2021,1,31,79,50,,,5.0,14.0,6.0,11.0,21.0,,,,
2021,1,31,79,54,,,1.0,5.0,,,7.0,55.0,,,
2021,1,31,79,55,,,2.0,11.0,,11.0,13.0,,0.5,0.3,0.1
2021,1,31,79,56,,0.2,3.0,11.0,3.0,5.0,15.0,,,,
2021,1,31,79,57,2.0,,2.0,10.0,3.0,5.0,13.0,,,,
2021,1,31,79,58,,,1.0,4.0,,,6.0,48.0,,,
2021,1,31,79,59,,,1.0,10.0,,,11.0,62.0,,,
2021,1,31,79,60,,,1.0,11.0,,6.0,13.0,64.0,,,
